from_sku,to_sku,setup_hours,
280488,280539,0,
280488,280541,0,
280488,280557,0,
280488,280558,0,
280488,280559,0,
280488,280563,0,
280488,280564,0,
280488,280566,0,
280488,280567,0,
280488,280570,0,
280488,280571,0,
280488,280572,0,
280488,280573,0,
280488,280574,0,
280488,280575,0,
280488,280576,0,
280488,280578,0,
280488,280579,0,
280488,280580,0,
280488,280581,0,
280488,280582,0,
280488,280583,0,
280488,280584,0,
280488,280585,0,
280488,280586,0,
280488,280587,0,
280488,280588,0,
280488,280589,0,
280488,280590,0,
280488,280591,0,
280488,280592,0,
280488,280601,0,
280488,280602,0,
280488,280605,0,
280488,280606,0,
280488,280607,0,
280488,280608,0,
280488,280609,0,
280488,280610,0,
280488,280611,0,
280488,280612,0,
280488,280613,0,
280488,280614,0,
280488,280615,0,
280488,280616,0,
280488,280617,0,
280488,280622,0,
280488,280623,0,
280488,280624,0,
280488,280641,0,
280488,280642,0,
280488,280643,0,
280488,280644,0,
280488,280645,0,
280488,280646,0,
280488,280647,0,
280488,280652,0,
280488,280653,0,
280488,280655,0,
280488,280659,0,
280488,280660,0,
280488,280661,0,
280488,280662,0,
280488,280673,0,
280488,280674,0,
280488,280676,0,
280488,280677,0,
280488,280679,0,
280488,280680,0,
280488,280682,0,
280488,280683,0,
280488,280684,0,
280488,280685,0,
280488,280686,0,
280488,280689,0,
280488,570223,0,
280488,570261,0,
280488,570468,0,
280488,570471,0,
280488,570472,0,
280488,570473,0,
280488,570474,0,
280488,570475,0,
280488,570485,0,
280489,120430,1,
280489,120431,1,
280489,120433,1,
280489,120434,1,
280489,120436,1,
280489,120437,1,
280489,120444,1,
280489,120448,1,
280489,120450,2,
280489,120451,2,
280489,120453,2,
280489,120463,1,
280489,120464,1,
280489,120531,1,
280489,120532,1,
280489,120533,1,
280489,120534,1,
280489,120535,1,
280489,120536,1,
280489,221800,1,
280489,221801,1,
280489,241283,2,
280489,241287,1,
280489,241288,1,
280489,251200,1,
280489,280013,2,
280489,280045,1,
280489,280052,2,
280489,280090,1,
280489,280103,1,
280489,280104,1,
280489,280105,1,
280489,280106,1,
280489,280107,2,
280489,280121,1,
280489,280128,1,
280489,280129,2,
280489,280130,2,
280489,280131,1,
280489,280164,1,
280489,280166,1,
280489,280169,1,
280489,280181,1,
280489,280212,2,
280489,280213,2,
280489,280222,2,
280489,280233,0,
280489,280234,0,
280489,280235,0,
280489,280244,1,
280489,280245,1,
280489,280246,1,
280489,280247,0,
280489,280256,2,
280489,280264,1,
280489,280281,1,
280489,280298,1,
280489,280318,1,
280489,280322,1,
280489,280323,1,
280489,280324,1,
280489,280325,0,
280489,280344,1,
280489,280345,1,
280489,280347,1,
280489,280348,1,
280489,280351,2,
280489,280355,1,
280489,280356,1,
280489,280357,0,
280489,280358,1,
280489,280359,1,
280489,280375,2,
280489,280376,2,
280489,280377,2,
280489,280378,2,
280489,280379,2,
280489,280380,2,
280489,280383,1,
280489,280384,1,
280489,280385,1,
280489,280391,1,
280489,280397,2,
280489,280399,1,
280489,280405,2,
280489,280412,1,
280489,280421,1,
280489,280425,2,
280489,280426,2,
280489,280432,1,
280489,280434,1,
280489,280436,2,
280489,280437,1,
280489,280450,1,
280489,280451,1,
280489,280452,1,
280489,280453,1,
280489,280454,0,
280489,280459,1,
280489,280464,0,
280489,280465,0,
280489,280466,0,
280489,280467,0,
280489,280468,0,
280489,280469,0,
280489,280473,0,
280489,280474,0,
280489,280477,1,
280489,280478,1,
280489,280480,2,
280489,280481,0,
280489,280488,2,
280489,280490,1,
280489,280493,1,
280489,280496,0,
280489,280497,0,
280489,280516,1,
280489,280517,1,
280489,280520,1,
280489,280521,1,
280489,280522,1,
280489,280525,0,
280489,280526,0,
280489,280528,0,
280489,280529,0,
280489,280532,0,
280489,280539,2,
280489,280541,1,
280489,280557,1,
280489,280558,1,
280489,280559,0,
280489,280563,0,
280489,280564,0,
280489,280566,1,
280489,280567,0,
280489,280570,1,
280489,280571,1,
280489,280572,1,
280489,280573,1,
280489,280574,1,
280489,280575,1,
280489,280576,1,
280489,280578,1,
280489,280579,1,
280489,280580,1,
280489,280581,1,
280489,280582,1,
280489,280583,1,
280489,280584,1,
280489,280585,1,
280489,280586,1,
280489,280587,1,
280489,280588,1,
280489,280589,1,
280489,280590,0,
280489,280591,0,
280489,280592,0,
280489,280601,1,
280489,280602,1,
280489,280605,0,
280489,280606,0,
280489,280607,0,
280489,280608,0,
280489,280609,0,
280489,280610,0,
280489,280611,0,
280489,280612,0,
280489,280613,0,
280489,280614,0,
280489,280615,0,
280489,280616,0,
280489,280617,0,
280489,280622,0,
280489,280623,0,
280489,280624,0,
280489,280641,1,
280489,280642,1,
280489,280643,1,
280489,280644,1,
280489,280645,1,
280489,280646,1,
280489,280647,0,
280489,280652,0,
280489,280653,0,
280489,280655,2,
280489,280659,1,
280489,280660,1,
280489,280661,1,
280489,280662,1,
280489,280673,1,
280489,280674,1,
280489,280676,1,
280489,280677,1,
280489,280679,1,
280489,280680,1,
280489,280682,0,
280489,280683,0,
280489,280684,0,
280489,280685,1,
280489,280686,2,
280489,280689,0,
280489,570223,1,
280489,570261,2,
280489,570468,1,
280489,570471,1,
280489,570472,1,
280489,570473,1,
280489,570474,1,
280489,570475,1,
280489,570485,1,
280490,120430,1,
280490,120431,1,
280490,120433,1,
280490,120434,1,
280490,120436,1,
280490,120437,1,
280490,120444,1,
280490,120448,1,
280490,120450,2,
280490,120451,2,
280490,120453,2,
280490,120463,1,
280490,120464,1,
280490,120531,1,
280490,120532,1,
280490,120533,1,
280490,120534,1,
280490,120535,1,
280490,120536,1,
280490,221800,1,
280490,221801,1,
280490,241283,2,
280490,241287,1,
280490,241288,1,
280490,251200,1,
280490,280013,2,
280490,280045,1,
280490,280052,2,
280490,280090,1,
280490,280103,1,
280490,280104,1,
280490,280105,1,
280490,280106,1,
280490,280107,2,
280490,280121,1,
280490,280128,1,
280490,280129,2,
280490,280130,2,
280490,280131,1,
280490,280164,1,
280490,280166,1,
280490,280169,1,
280490,280181,1,
280490,280212,2,
280490,280213,2,
280490,280222,2,
280490,280233,0,
280490,280234,0,
280490,280235,0,
280490,280244,1,
280490,280245,1,
280490,280246,1,
280490,280247,0,
280490,280256,2,
280490,280264,1,
280490,280281,1,
280490,280298,1,
280490,280318,1,
280490,280322,1,
280490,280323,1,
280490,280324,1,
280490,280325,1,
280490,280344,1,
280490,280345,1,
280490,280347,1,
280490,280348,1,
280490,280351,2,
280490,280355,1,
280490,280356,1,
280490,280357,0,
280490,280358,1,
280490,280359,1,
280490,280375,2,
280490,280376,2,
280490,280377,2,
280490,280378,2,
280490,280379,2,
280490,280380,2,
280490,280383,1,
280490,280384,1,
280490,280385,1,
280490,280391,1,
280490,280397,2,
280490,280399,1,
280490,280405,2,
280490,280412,1,
280490,280421,1,
280490,280425,2,
280490,280426,2,
280490,280432,1,
280490,280434,1,
280490,280436,2,
280490,280437,1,
280490,280450,1,
280490,280451,1,
280490,280452,1,
280490,280453,1,
280490,280454,1,
280490,280459,1,
280490,280464,0,
280490,280465,0,
280490,280466,0,
280490,280467,0,
280490,280468,0,
280490,280469,0,
280490,280473,0,
280490,280474,0,
280490,280477,1,
280490,280478,1,
280490,280480,2,
280490,280481,0,
280490,280488,2,
280490,280489,1,
280490,280493,1,
280490,280496,0,
280490,280497,0,
280490,280516,1,
280490,280517,1,
280490,280520,1,
280490,280521,1,
280490,280522,1,
280490,280525,0,
280490,280526,0,
280490,280528,0,
280490,280529,0,
280490,280532,0,
280490,280539,2,
280490,280541,1,
280490,280557,1,
280490,280558,1,
280490,280559,0,
280490,280563,1,
280490,280564,1,
280490,280566,1,
280490,280567,1,
280490,280570,1,
280490,280571,1,
280490,280572,1,
280490,280573,1,
280490,280574,1,
280490,280575,1,
280490,280576,1,
280490,280578,1,
280490,280579,1,
280490,280580,1,
280490,280581,1,
280490,280582,1,
280490,280583,1,
280490,280584,1,
280490,280585,1,
280490,280586,1,
280490,280587,1,
280490,280588,1,
280490,280589,1,
280490,280590,1,
280490,280591,1,
280490,280592,1,
280490,280601,1,
280490,280602,1,
280490,280605,0,
280490,280606,0,
280490,280607,0,
280490,280608,0,
280490,280609,0,
280490,280610,0,
280490,280611,0,
280490,280612,0,
280490,280613,0,
280490,280614,0,
280490,280615,0,
280490,280616,0,
280490,280617,0,
280490,280622,0,
280490,280623,0,
280490,280624,0,
280490,280641,1,
280490,280642,1,
280490,280643,1,
280490,280644,1,
280490,280645,1,
280490,280646,1,
280490,280647,1,
280490,280652,0,
280490,280653,0,
280490,280655,2,
280490,280659,1,
280490,280660,1,
280490,280661,1,
280490,280662,1,
280490,280673,1,
280490,280674,1,
280490,280676,1,
280490,280677,1,
280490,280679,1,
280490,280680,1,
280490,280682,1,
280490,280683,1,
280490,280684,1,
280490,280685,1,
280490,280686,2,
280490,280689,0,
280490,570223,1,
280490,570261,2,
280490,570468,1,
280490,570471,1,
280490,570472,1,
280490,570473,1,
280490,570474,1,
280490,570475,1,
280490,570485,1,
280493,120430,1,
280493,120431,1,
280493,120433,1,
280493,120434,1,
280493,120436,1,
280493,120437,1,
280493,120444,1,
280493,120448,1,
280493,120450,2,
280493,120451,2,
280493,120453,2,
280493,120463,1,
280493,120464,1,
280493,120531,1,
280493,120532,1,
280493,120533,1,
280493,120534,1,
280493,120535,1,
280493,120536,1,
280493,221800,1,
280493,221801,1,
280493,241283,2,
280493,241287,1,
280493,241288,1,
280493,251200,1,
280493,280013,2,
280493,280045,1,
280493,280052,2,
280493,280090,1,
280493,280103,0,
280493,280104,0,
280493,280105,0,
280493,280106,0,
280493,280107,2,
280493,280121,1,
280493,280128,1,
280493,280129,2,
280493,280130,2,
280493,280131,1,
280493,280164,1,
280493,280166,0,
280493,280169,1,
280493,280181,1,
280493,280212,2,
280493,280213,2,
280493,280222,2,
280493,280233,0,
280493,280234,0,
280493,280235,0,
280493,280244,1,
280493,280245,1,
280493,280246,1,
280493,280247,0,
280493,280256,2,
280493,280264,1,
280493,280281,1,
280493,280298,1,
280493,280318,1,
280493,280322,1,
280493,280323,1,
280493,280324,1,
280493,280325,1,
280493,280344,0,
280493,280345,1,
280493,280347,1,
280493,280348,1,
280493,280351,2,
280493,280355,1,
280493,280356,0,
280493,280357,0,
280493,280358,1,
280493,280359,1,
280493,280375,2,
280493,280376,2,
280493,280377,2,
280493,280378,2,
280493,280379,2,
280493,280380,2,
280493,280383,1,
280493,280384,1,
280493,280385,1,
280493,280391,0,
280493,280397,2,
280493,280399,0,
280493,280405,2,
280493,280412,0,
280493,280421,0,
280493,280425,2,
280493,280426,2,
280493,280432,1,
280493,280434,1,
280493,280436,2,
280493,280437,0,
280493,280450,1,
280493,280451,0,
280493,280452,0,
280493,280453,0,
280493,280454,1,
280493,280459,0,
280493,280464,0,
280493,280465,0,
280493,280466,0,
280493,280467,0,
280493,280468,0,
280493,280469,0,
280493,280473,0,
280493,280474,0,
280493,280477,1,
280493,280478,1,
280493,280480,2,
280493,280481,0,
280493,280488,2,
280493,280489,1,
280493,280490,1,
280493,280496,0,
280493,280497,0,
280493,280516,1,
280493,280517,1,
280493,280520,1,
280493,280521,1,
280493,280522,1,
280493,280525,0,
280493,280526,0,
280493,280528,0,
280493,280529,0,
280493,280532,0,
280493,280539,2,
280493,280541,1,
280493,280557,1,
280493,280558,1,
280493,280559,1,
280493,280563,1,
280493,280564,1,
280493,280566,1,
280493,280567,1,
280493,280570,1,
280493,280571,1,
280493,280572,1,
280493,280573,1,
280493,280574,1,
280493,280575,1,
280493,280576,1,
280493,280578,1,
280493,280579,1,
280493,280580,1,
280493,280581,1,
280493,280582,1,
280493,280583,1,
280493,280584,1,
280493,280585,1,
280493,280586,1,
280493,280587,1,
280493,280588,1,
280493,280589,1,
280493,280590,1,
280493,280591,1,
280493,280592,1,
280493,280601,1,
280493,280602,1,
280493,280605,0,
280493,280606,0,
280493,280607,0,
280493,280608,0,
280493,280609,0,
280493,280610,0,
280493,280611,0,
280493,280612,0,
280493,280613,0,
280493,280614,0,
280493,280615,0,
280493,280616,0,
280493,280617,0,
280493,280622,0,
280493,280623,0,
280493,280624,0,
280493,280641,0,
280493,280642,1,
280493,280643,1,
280493,280644,1,
280493,280645,1,
280493,280646,1,
280493,280647,1,
280493,280652,0,
280493,280653,0,
280493,280655,2,
280493,280659,1,
280493,280660,1,
280493,280661,1,
280493,280662,1,
280493,280673,1,
280493,280674,1,
280493,280676,1,
280493,280677,1,
280493,280679,1,
280493,280680,1,
280493,280682,1,
280493,280683,1,
280493,280684,1,
280493,280685,1,
280493,280686,2,
280493,280689,0,
280493,570223,0,
280493,570261,2,
280493,570468,1,
280493,570471,1,
280493,570472,1,
280493,570473,1,
280493,570474,1,
280493,570475,1,
280493,570485,0,
280496,120430,0,
280496,120431,0,
280496,120433,0,
280496,120434,0,
280496,120436,0,
280496,120437,0,
280496,120444,0,
280496,120448,0,
280496,120450,2,
280496,120451,2,
280496,120453,2,
280496,120463,0,
280496,120464,0,
280496,120531,0,
280496,120532,0,
280496,120533,0,
280496,120534,0,
280496,120535,0,
280496,120536,0,
280496,221800,0,
280496,221801,0,
280496,241283,2,
280496,241287,0,
280496,241288,0,
280496,251200,0,
280496,280013,2,
280496,280045,0,
280496,280052,2,
280496,280090,0,
280496,280103,0,
280496,280104,0,
280496,280105,0,
280496,280106,0,
280496,280107,2,
280496,280121,0,
280496,280128,0,
280496,280129,2,
280496,280130,2,
280496,280131,0,
280496,280164,0,
280496,280166,0,
280496,280169,0,
280496,280181,0,
280496,280212,2,
280496,280213,2,
280496,280222,2,
280496,280233,0,
280496,280234,0,
280496,280235,0,
280496,280244,0,
280496,280245,0,
280496,280246,0,
280496,280247,0,
280496,280256,2,
280496,280264,0,
280496,280281,0,
280496,280298,0,
280496,280318,0,
280496,280322,0,
280496,280323,0,
280496,280324,0,
280496,280325,0,
280496,280344,0,
280496,280345,0,
280496,280347,0,
280496,280348,0,
280496,280351,2,
280496,280355,0,
280496,280356,0,
280496,280357,0,
280496,280358,0,
280496,280359,0,
280496,280375,2,
280496,280376,2,
280496,280377,2,
280496,280378,2,
280496,280379,2,
280496,280380,2,
280496,280383,0,
280496,280384,0,
280496,280385,0,
280496,280391,0,
280496,280397,2,
280496,280399,0,
280496,280405,2,
280496,280412,0,
280496,280421,0,
280496,280425,2,
280496,280426,2,
280496,280432,0,
280496,280434,0,
280496,280436,2,
280496,280437,0,
280496,280450,0,
280496,280451,0,
280496,280452,0,
280496,280453,0,
280496,280454,0,
280496,280459,0,
280496,280464,1,
280496,280465,1,
280496,280466,1,
280496,280467,1,
280496,280468,1,
280496,280469,1,
280496,280473,1,
280496,280474,1,
280496,280477,0,
280496,280478,0,
280496,280480,2,
280496,280481,0,
280496,280488,2,
280496,280489,0,
280496,280490,0,
280496,280493,0,
280496,280497,0,
280496,280516,0,
280496,280517,0,
280496,280520,0,
280496,280521,0,
280496,280522,0,
280496,280525,1,
280496,280526,1,
280496,280528,1,
280496,280529,1,
280496,280532,1,
280496,280539,2,
280496,280541,0,
280496,280557,0,
280496,280558,0,
280496,280559,0,
280496,280563,0,
280496,280564,0,
280496,280566,0,
280496,280567,0,
280496,280570,0,
280496,280571,0,
280496,280572,0,
280496,280573,0,
280496,280574,0,
280496,280575,0,
280496,280576,0,
280496,280578,0,
280496,280579,0,
280496,280580,0,
280496,280581,0,
280496,280582,0,
280496,280583,0,
280496,280584,0,
280496,280585,0,
280496,280586,0,
280496,280587,0,
280496,280588,0,
280496,280589,0,
280496,280590,0,
280496,280591,0,
280496,280592,0,
280496,280601,0,
280496,280602,0,
280496,280605,0,
280496,280606,0,
280496,280607,0,
280496,280608,0,
280496,280609,0,
280496,280610,0,
280496,280611,0,
280496,280612,0,
280496,280613,0,
280496,280614,0,
280496,280615,0,
280496,280616,0,
280496,280617,0,
280496,280622,0,
280496,280623,0,
280496,280624,0,
280496,280641,0,
280496,280642,0,
280496,280643,0,
280496,280644,0,
280496,280645,0,
280496,280646,0,
280496,280647,0,
280496,280652,0,
280496,280653,0,
280496,280655,2,
280496,280659,0,
280496,280660,0,
280496,280661,0,
280496,280662,0,
280496,280673,0,
280496,280674,0,
280496,280676,0,
280496,280677,0,
280496,280679,0,
280496,280680,0,
280496,280682,0,
280496,280683,0,
280496,280684,0,
280496,280685,0,
280496,280686,2,
280496,280689,0,
280496,570223,0,
280496,570261,2,
280496,570468,0,
280496,570471,0,
280496,570472,0,
280496,570473,0,
280496,570474,0,
280496,570475,0,
280496,570485,0,
280497,120430,0,
280497,120431,0,
280497,120433,0,
280497,120434,0,
280497,120436,0,
280497,120437,0,
280497,120444,0,
280497,120448,0,
280497,120450,2,
280497,120451,2,
280497,120453,2,
280497,120463,0,
280497,120464,0,
280497,120531,0,
280497,120532,0,
280497,120533,0,
280497,120534,0,
280497,120535,0,
280497,120536,0,
280497,221800,0,
280497,221801,0,
280497,241283,2,
280497,241287,0,
280497,241288,0,
280497,251200,0,
280497,280013,2,
280497,280045,0,
280497,280052,2,
280497,280090,0,
280497,280103,0,
280497,280104,0,
280497,280105,0,
280497,280106,0,
280497,280107,2,
280497,280121,0,
280497,280128,0,
280497,280129,2,
280497,280130,2,
280497,280131,0,
280497,280164,0,
280497,280166,0,
280497,280169,0,
280497,280181,0,
280497,280212,2,
280497,280213,2,
280497,280222,2,
280497,280233,0,
280497,280234,0,
280497,280235,0,
280497,280244,0,
280497,280245,0,
280497,280246,0,
280497,280247,0,
280497,280256,2,
280497,280264,0,
280497,280281,0,
280497,280298,0,
280497,280318,0,
280497,280322,0,
280497,280323,0,
280497,280324,0,
280497,280325,0,
280497,280344,0,
280497,280345,0,
280497,280347,0,
280497,280348,0,
280497,280351,2,
280497,280355,0,
280497,280356,0,
280497,280357,0,
280497,280358,0,
280497,280359,0,
280497,280375,2,
280497,280376,2,
280497,280377,2,
280497,280378,2,
280497,280379,2,
280497,280380,2,
280497,280383,0,
280497,280384,0,
280497,280385,0,
280497,280391,0,
280497,280397,2,
280497,280399,0,
280497,280405,2,
280497,280412,0,
280497,280421,0,
280497,280425,2,
280497,280426,2,
280497,280432,0,
280497,280434,0,
280497,280436,2,
280497,280437,0,
280497,280450,0,
280497,280451,0,
280497,280452,0,
280497,280453,0,
280497,280454,0,
280497,280459,0,
280497,280464,1,
280497,280465,1,
280497,280466,1,
280497,280467,1,
280497,280468,1,
280497,280469,1,
280497,280473,1,
280497,280474,1,
280497,280477,0,
280497,280478,0,
280497,280480,2,
280497,280481,0,
280497,280488,2,
280497,280489,0,
280497,280490,0,
280497,280493,0,
280497,280496,0,
280497,280516,0,
280497,280517,0,
280497,280520,0,
280497,280521,0,
280497,280522,0,
280497,280525,1,
280497,280526,1,
280497,280528,1,
280497,280529,1,
280497,280532,1,
280497,280539,2,
280497,280541,0,
280497,280557,0,
280497,280558,0,
280497,280559,0,
280497,280563,0,
280497,280564,0,
280497,280566,0,
280497,280567,0,
280497,280570,0,
280497,280571,0,
280497,280572,0,
280497,280573,0,
280497,280574,0,
280497,280575,0,
280497,280576,0,
280497,280578,0,
280497,280579,0,
280497,280580,0,
280497,280581,0,
280497,280582,0,
280497,280583,0,
280497,280584,0,
280497,280585,0,
280497,280586,0,
280497,280587,0,
280497,280588,0,
280497,280589,0,
280497,280590,0,
280497,280591,0,
280497,280592,0,
280497,280601,0,
280497,280602,0,
280497,280605,0,
280497,280606,0,
280497,280607,0,
280497,280608,0,
280497,280609,0,
280497,280610,0,
280497,280611,0,
280497,280612,0,
280497,280613,0,
280497,280614,0,
280497,280615,0,
280497,280616,0,
280497,280617,0,
280497,280622,0,
280497,280623,0,
280497,280624,0,
280497,280641,0,
280497,280642,0,
280497,280643,0,
280497,280644,0,
280497,280645,0,
280497,280646,0,
280497,280647,0,
280497,280652,0,
280497,280653,0,
280497,280655,2,
280497,280659,0,
280497,280660,0,
280497,280661,0,
280497,280662,0,
280497,280673,0,
280497,280674,0,
280497,280676,0,
280497,280677,0,
280497,280679,0,
280497,280680,0,
280497,280682,0,
280497,280683,0,
280497,280684,0,
280497,280685,0,
280497,280686,2,
280497,280689,0,
280497,570223,0,
280497,570261,2,
280497,570468,0,
280497,570471,0,
280497,570472,0,
280497,570473,0,
280497,570474,0,
280497,570475,0,
280497,570485,0,
280516,120430,1,
280516,120431,1,
280516,120433,1,
280516,120434,1,
280516,120436,0,
280516,120437,0,
280516,120444,0,
280516,120448,0,
280516,120450,2,
280516,120451,2,
280516,120453,2,
280516,120463,1,
280516,120464,0,
280516,120531,1,
280516,120532,1,
280516,120533,1,
280516,120534,1,
280516,120535,1,
280516,120536,1,
280516,221800,1,
280516,221801,1,
280516,241283,2,
280516,241287,0,
280516,241288,0,
280516,251200,0,
280516,280013,2,
280516,280045,0,
280516,280052,2,
280516,280090,1,
280516,280103,1,
280516,280104,1,
280516,280105,1,
280516,280106,1,
280516,280107,2,
280516,280121,0,
280516,280128,1,
280516,280129,2,
280516,280130,2,
280516,280131,1,
280516,280164,1,
280516,280166,1,
280516,280169,0,
280516,280181,1,
280516,280212,2,
280516,280213,2,
280516,280222,2,
280516,280233,0,
280516,280234,0,
280516,280235,0,
280516,280244,0,
280516,280245,0,
280516,280246,0,
280516,280247,0,
280516,280256,2,
280516,280264,0,
280516,280281,0,
280516,280298,0,
280516,280318,0,
280516,280322,1,
280516,280323,1,
280516,280324,1,
280516,280325,1,
280516,280344,1,
280516,280345,1,
280516,280347,1,
280516,280348,1,
280516,280351,2,
280516,280355,0,
280516,280356,1,
280516,280357,0,
280516,280358,0,
280516,280359,0,
280516,280375,2,
280516,280376,2,
280516,280377,2,
280516,280378,2,
280516,280379,2,
280516,280380,2,
280516,280383,1,
280516,280384,1,
280516,280385,1,
280516,280391,1,
280516,280397,2,
280516,280399,1,
280516,280405,2,
280516,280412,1,
280516,280421,1,
280516,280425,2,
280516,280426,2,
280516,280432,0,
280516,280434,0,
280516,280436,2,
280516,280437,1,
280516,280450,0,
280516,280451,1,
280516,280452,1,
280516,280453,1,
280516,280454,1,
280516,280459,1,
280516,280464,0,
280516,280465,0,
280516,280466,0,
280516,280467,0,
280516,280468,0,
280516,280469,0,
280516,280473,0,
280516,280474,0,
280516,280477,0,
280516,280478,1,
280516,280480,2,
280516,280481,0,
280516,280488,2,
280516,280489,1,
280516,280490,1,
280516,280493,1,
280516,280496,0,
280516,280497,0,
280516,280517,0,
280516,280520,0,
280516,280521,0,
280516,280522,0,
280516,280525,0,
280516,280526,0,
280516,280528,0,
280516,280529,0,
280516,280532,0,
280516,280539,2,
280516,280541,0,
280516,280557,0,
280516,280558,0,
280516,280559,1,
280516,280563,1,
280516,280564,1,
280516,280566,0,
280516,280567,1,
280516,280570,1,
280516,280571,1,
280516,280572,1,
280516,280573,1,
280516,280574,1,
280516,280575,1,
280516,280576,1,
280516,280578,1,
280516,280579,1,
280516,280580,1,
280516,280581,1,
280516,280582,1,
280516,280583,1,
280516,280584,1,
280516,280585,1,
280516,280586,1,
280516,280587,1,
280516,280588,1,
280516,280589,1,
280516,280590,1,
280516,280591,1,
280516,280592,1,
280516,280601,1,
280516,280602,1,
280516,280605,0,
280516,280606,0,
280516,280607,0,
280516,280608,0,
280516,280609,0,
280516,280610,0,
280516,280611,0,
280516,280612,0,
280516,280613,0,
280516,280614,0,
280516,280615,0,
280516,280616,0,
280516,280617,0,
280516,280622,0,
280516,280623,0,
280516,280624,0,
280516,280641,1,
280516,280642,0,
280516,280643,1,
280516,280644,0,
280516,280645,1,
280516,280646,1,
280516,280647,1,
280516,280652,0,
280516,280653,0,
280516,280655,2,
280516,280659,0,
280516,280660,1,
280516,280661,0,
280516,280662,1,
280516,280673,1,
280516,280674,0,
280516,280676,1,
280516,280677,1,
280516,280679,1,
280516,280680,1,
280516,280682,1,
280516,280683,1,
280516,280684,1,
280516,280685,1,
280516,280686,2,
280516,280689,0,
280516,570223,1,
280516,570261,2,
280516,570468,1,
280516,570471,0,
280516,570472,0,
280516,570473,0,
280516,570474,1,
280516,570475,1,
280516,570485,1,
280517,120430,1,
280517,120431,1,
280517,120433,1,
280517,120434,1,
280517,120436,0,
280517,120437,0,
280517,120444,0,
280517,120448,0,
280517,120450,2,
280517,120451,2,
280517,120453,2,
280517,120463,1,
280517,120464,0,
280517,120531,1,
280517,120532,1,
280517,120533,1,
280517,120534,1,
280517,120535,1,
280517,120536,1,
280517,221800,1,
280517,221801,1,
280517,241283,2,
280517,241287,0,
280517,241288,0,
280517,251200,0,
280517,280013,2,
280517,280045,0,
280517,280052,2,
280517,280090,1,
280517,280103,1,
280517,280104,1,
280517,280105,1,
280517,280106,1,
280517,280107,2,
280517,280121,0,
280517,280128,1,
280517,280129,2,
280517,280130,2,
280517,280131,1,
280517,280164,1,
280517,280166,1,
280517,280169,0,
280517,280181,1,
280517,280212,2,
280517,280213,2,
280517,280222,2,
280517,280233,0,
280517,280234,0,
280517,280235,0,
280517,280244,0,
280517,280245,0,
280517,280246,0,
280517,280247,0,
280517,280256,2,
280517,280264,0,
280517,280281,0,
280517,280298,0,
280517,280318,0,
280517,280322,1,
280517,280323,1,
280517,280324,1,
280517,280325,1,
280517,280344,1,
280517,280345,1,
280517,280347,1,
280517,280348,1,
280517,280351,2,
280517,280355,0,
280517,280356,1,
280517,280357,0,
280517,280358,0,
280517,280359,0,
280517,280375,2,
280517,280376,2,
280517,280377,2,
280517,280378,2,
280517,280379,2,
280517,280380,2,
280517,280383,1,
280517,280384,1,
280517,280385,1,
280517,280391,1,
280517,280397,2,
280517,280399,1,
280517,280405,2,
280517,280412,1,
280517,280421,1,
280517,280425,2,
280517,280426,2,
280517,280432,0,
280517,280434,0,
280517,280436,2,
280517,280437,1,
280517,280450,0,
280517,280451,1,
280517,280452,1,
280517,280453,1,
280517,280454,1,
280517,280459,1,
280517,280464,0,
280517,280465,0,
280517,280466,0,
280517,280467,0,
280517,280468,0,
280517,280469,0,
280517,280473,0,
280517,280474,0,
280517,280477,0,
280517,280478,1,
280517,280480,2,
280517,280481,0,
280517,280488,2,
280517,280489,1,
280517,280490,1,
280517,280493,1,
280517,280496,0,
280517,280497,0,
280517,280516,0,
280517,280520,0,
280517,280521,0,
280517,280522,0,
280517,280525,0,
280517,280526,0,
280517,280528,0,
280517,280529,0,
280517,280532,0,
280517,280539,2,
280517,280541,0,
280517,280557,0,
280517,280558,0,
280517,280559,1,
280517,280563,1,
280517,280564,1,
280517,280566,0,
280517,280567,1,
280517,280570,1,
280517,280571,1,
280517,280572,1,
280517,280573,1,
280517,280574,1,
280517,280575,1,
280517,280576,1,
280517,280578,1,
280517,280579,1,
280517,280580,1,
280517,280581,1,
280517,280582,1,
280517,280583,1,
280517,280584,1,
280517,280585,1,
280517,280586,1,
280517,280587,1,
280517,280588,1,
280517,280589,1,
280517,280590,1,
280517,280591,1,
280517,280592,1,
280517,280601,1,
280517,280602,1,
280517,280605,0,
280517,280606,0,
280517,280607,0,
280517,280608,0,
280517,280609,0,
280517,280610,0,
280517,280611,0,
280517,280612,0,
280517,280613,0,
280517,280614,0,
280517,280615,0,
280517,280616,0,
280517,280617,0,
280517,280622,0,
280517,280623,0,
280517,280624,0,
280517,280641,1,
280517,280642,0,
280517,280643,1,
280517,280644,0,
280517,280645,1,
280517,280646,1,
280517,280647,1,
280517,280652,0,
280517,280653,0,
280517,280655,2,
280517,280659,0,
280517,280660,1,
280517,280661,0,
280517,280662,1,
280517,280673,1,
280517,280674,0,
280517,280676,1,
280517,280677,1,
280517,280679,1,
280517,280680,1,
280517,280682,1,
280517,280683,1,
280517,280684,1,
280517,280685,1,
280517,280686,2,
280517,280689,0,
280517,570223,1,
280517,570261,2,
280517,570468,1,
280517,570471,0,
280517,570472,0,
280517,570473,0,
280517,570474,1,
280517,570475,1,
